Load,Hours
49409.79704,3224
50781.44346,3225
52255.97465,3226
52826.70257,3227
52008.3728,3228
50625.42037,3229
49444.61959,3230
48337.08182,3231
47854.54086,3232
47858.15879,3233
47687.664,3234
47038.69842,3235
45372.86935,3236
44970.82726,3237
43259.32188,3238
39630.76765,3239
36619.74826,3240
34411.45633,3241
33359.09194,3242
33262.08628,3243
33863.79269,3244
34209.98304,3245
35945.90943,3246
39238.67485,3247
42881.92691,3248
45756.82181,3249
47718.64249,3250
48984.01231,3251
48347.25723,3252
46889.23283,3253
46311.49518,3254
45456.76003,3255
45611.42639,3256
45584.9703,3257
46067.9635,3258
45068.51128,3259
43100.81147,3260
41915.48828,3261
40978.89753,3262
37944.1355,3263
34988.74174,3264
32793.11255,3265
31260.69453,3266
31185.17031,3267
31387.7742,3268
31044.29729,3269
31610.05056,3270
33429.18926,3271
36560.73083,3272
39955.25044,3273
42971.01835,3274
45866.94245,3275
46009.17219,3276
44149.10569,3277
42706.68359,3278
42243.81511,3279
41817.80426,3280
42505.43643,3281
43559.15754,3282
43437.957,3283
42024.93055,3284
42281.57722,3285
42069.25015,3286
38452.68031,3287
35903.17268,3288
34626.27072,3289
34142.14692,3290
34722.82413,3291
36097.18399,3292
39596.62346,3293
47402.07392,3294
53333.21229,3295
56159.4913,3296
56796.92474,3297
58533.07725,3298
59407.03264,3299
59645.13743,3300
58452.35226,3301
57101.96117,3302
56310.53974,3303
54649.68532,3304
54296.93748,3305
54445.72471,3306
53759.22314,3307
51992.54437,3308
51195.01769,3309
48705.65809,3310
43452.20259,3311
40260.73911,3312
38895.19795,3313
37692.91573,3314
37876.29938,3315
39477.00577,3316
41992.36921,3317
49883.74542,3318
55159.36073,3319
57984.73526,3320
59159.65691,3321
60892.64374,3322
61768.40809,3323
61269.81258,3324
59545.87057,3325
59414.94685,3326
58445.79477,3327
57321.97633,3328
56522.64068,3329
55998.04133,3330
54955.85236,3331
53043.55204,3332
51226.67454,3333
48360.82446,3334
44071.09415,3335
40972.79228,3336
39164.9596,3337
37857.98363,3338
37857.53139,3339
39394.47182,3340
42243.36287,3341
49147.04513,3342
54605.81796,3343
56947.52093,3344
57681.05554,3345
59201.26306,3346
60295.00749,3347
59228.84975,3348
58382.25494,3349
57222.70947,3350
56587.76336,3351
55134.7136,3352
54497.7324,3353
53950.52101,3354
53085.38432,3355
51450.08151,3356
50370.58267,3357
47618.92339,3358
43311.78181,3359
40117.83101,3360
38449.74074,3361
37802.13189,3362
38209.37475,3363
39504.81858,3364
42023.34771,3365
48528.83192,3366
53792.0106,3367
56253.10515,3368
56714.16467,3369
58245.22597,3370
59400.24903,3371
58525.38916,3372
57810.39642,3373
56524.90188,3374
55334.83016,3375
54267.99407,3376
53930.84853,3377
53714.4513,3378
53658.37344,3379
51710.57222,3380
50452.66438,3381
48031.36702,3382
43637.62132,3383
40658.25879,3384
38897.68528,3385
37826.77901,3386
38056.96959,3387
39306.05874,3388
41774.16302,3389
48558.22758,3390
53792.68896,3391
55572.03047,3392
55944.22467,3393
56899.35728,3394
58163.14426,3395
57551.48855,3396
56749.21333,3397
55096.04701,3398
53862.10793,3399
52930.49184,3400
52680.62878,3401
52320.41897,3402
51346.74448,3403
49288.5965,3404
48104.40391,3405
45967.33991,3406
42094.57564,3407
38528.43064,3408
36465.0819,3409
35167.60298,3410
34903.94658,3411
35030.57401,3412
34975.62675,3413
36948.52734,3414
40682.45368,3415
43916.42779,3416
46752.20386,3417
48112.54425,3418
48707.69317,3419
47788.28758,3420
46090.57554,3421
44706.94474,3422
43677.87076,3423
43407.43074,3424
43587.87483,3425
44022.70438,3426
43572.95089,3427
41754.0383,3428
40600.14585,3429
39638.22962,3430
36498.54772,3431
33451.34907,3432
31404.73323,3433
30042.81,3434
29666.31951,3435
29776.21403,3436
29368.74505,3437
29776.44015,3438
32261.95571,3439
35335.61045,3440
37913.38313,3441
39500.74841,3442
41397.67253,3443
40936.61302,3444
39137.59903,3445
37501.61786,3446
36313.3551,3447
36079.99884,3448
36826.19619,3449
38014.68507,3450
38332.38425,3451
37739.49653,3452
37824.97005,3453
37293.58708,3454
34319.87756,3455
31570.93173,3456
29842.01507,3457
28782.18871,3458
28645.61198,3459
29028.65995,3460
29161.61876,3461
30129.86635,3462
32085.58178,3463
35075.11973,3464
37986.64614,3465
40042.98515,3466
42643.36988,3467
43305.90268,3468
41882.92694,3469
40135.24228,3470
39295.20496,3471
38880.95236,3472
40196.74703,3473
41131.75493,3474
41470.25719,3475
40238.57931,3476
40098.38466,3477
39975.82739,3478
36836.14549,3479
34294.09984,3480
32887.63088,3481
31856.97405,3482
32328.43511,3483
33784.42443,3484
37393.08006,3485
45240.58891,3486
51285.69197,3487
54312.76591,3488
55664.51372,3489
57276.75225,3490
58629.40455,3491
58045.56165,3492
57012.19137,3493
56205.16762,3494
55091.29848,3495
53929.26569,3496
53481.09504,3497
53292.05837,3498
52847.50565,3499
50777.82553,3500
49198.14834,3501
46659.94673,3502
42071.28524,3503
39062.52705,3504
36956.21543,3505
36019.39857,3506
36861.6971,3507
38183.59702,3508
40472.61394,3509
47593.14567,3510
53286.17924,3511
56121.27695,3512
57053.79753,3513
58709.45117,3514
59130.26126,3515
58413.00731,3516
57476.41657,3517
57153.74275,3518
56136.65314,3519
54609.20977,3520
54007.27723,3521
53731.18421,3522
52820.59732,3523
50693.93486,3524
49367.28641,3525
47154.47207,3526
42576.89048,3527
39841.51187,3528
37864.99336,3529
36691.20231,3530
37151.35734,3531
38672.92159,3532
41405.58675,3533
48246.18141,3534
53641.18829,3535
56367.29596,3536
57450.41273,3537
58762.36335,3538
59353.4421,3539
59054.05868,3540
58387.68183,3541
58405.0931,3542
57668.84504,3543
57438.42834,3544
56887.82514,3545
55621.0986,3546
54160.13463,3547
50973.6458,3548
48970.67121,3549
46864.81182,3550
42544.32914,3551
39459.14225,3552
37525.81274,3553
36961.4162,3554
37481.0409,3555
38680.38356,3556
41168.38644,3557
47921.02026,3558
53238.46784,3559
55738.90734,3560
56659.21741,3561
58226.6841,3562
58970.84637,3563
59148.80313,3564
57572.96999,3565
55813.97931,3566
54521.02281,3567
53496.69735,3568
53043.77816,3569
53209.52442,3570
52552.41851,3571
49756.66575,3572
48705.65809,3573
46718.05968,3574
43404.03894,3575
39437.66082,3576
37355.09183,3577
37199.29487,3578
36681.93137,3579
36513.69779,3580
36671.07759,3581
38094.05334,3582
41105.97721,3583
45423.97257,3584
48286.43084,3585
49932.81355,3586
50692.12589,3587
49705.78866,3588
49024.71399,3589
46818.90938,3590
45893.85078,3591
45655.06763,3592
45350.03119,3593
45036.6283,3594
44773.19802,3595
42441.67047,3596
40877.36947,3597
40310.03336,3598
36822.12603,3599
34421.63175,3600
32525.6121,3601
31629.2708,3602
31348.88149,3603
31226.55034,3604
30144.33806,3605
30665.09337,3606
33183.84862,3607
36380.9651,3608
39490.79911,3609
41986.49008,3610
44528.0835,3611
44169.68265,3612
42542.97241,3613
41648.66619,3614
40529.37016,3615
40251.46817,3616
41655.4498,3617
43262.48756,3618
43443.15777,3619
42380.16572,3620
42215.32394,3621
42136.63404,3622
38775.35413,3623
42349.41334,3624
40317.04309,3625
39361.68436,3626
39419.34506,3627
39907.76515,3628
41250.92039,3629
45042.73355,3630
49646.09287,3631
51690.67363,3632
52774.46875,3633
54133.45242,3634
55059.86774,3635
54821.98907,3636
54019.26161,3637
52833.93842,3638
52565.98574,3639
53719.65207,3640
57329.66443,3641
57564.37741,3642
56667.35774,3643
53433.60975,3644
50941.98895,3645
49197.92222,3646
45386.88882,3647
46807.37724,3648
45215.03731,3649
44316.66092,3650
44264.87934,3651
44996.37887,3652
47458.60402,3653
53959.79195,3654
60099.41334,3655
61543.41828,3656
61780.16635,3657
61991.13669,3658
62234.89449,3659
61131.20077,3660
59578.43191,3661
57831.42562,3662
57806.77849,3663
57319.48901,3664
59719.07881,3665
61473.32095,3666
59882.78998,3667
56270.74254,3668
53435.64483,3669
52123.46809,3670
49446.20243,3671
47580.2568,3672
46060.04928,3673
45328.32363,3674
45487.28628,3675
46432.92184,3676
48617.01888,3677
54331.98614,3678
58114.07613,3679
60196.41899,3680
60887.44297,3681
61384.00339,3682
61868.12719,3683
61620.29922,3684
60330.05615,3685
58724.37512,3686
57655.73006,3687
56548.87065,3688
56562.43787,3689
58782.26194,3690
58719.62659,3691
55655.24279,3692
53155.48165,3693
51329.10709,3694
48470.26674,3695
34438.13854,3696
32555.46,3697
31599.19678,3698
31597.38782,3699
32069.75336,3700
32209.26965,3701
31552.61598,3702
32364.38825,3703
35482.81483,3704
39027.70451,3705
40950.18024,3706
43151.46244,3707
42430.36445,3708
40616.42652,3709
39372.76426,3710
38394.11512,3711
37963.80798,3712
38640.13413,3713
39782.26832,3714
40661.19836,3715
42608.54733,3716
42271.85404,3717
42143.86989,3718
39611.09517,3719
40454.5243,3720
38655.73644,3721
37715.52777,3722
37948.43179,3723
39416.17938,3724
42806.62881,3725
49462.25698,3726
54715.9386,3727
57295.97248,3728
57317.68004,3729
58240.25132,3730
60512.30921,3731
61124.19104,3732
60395.63107,3733
59739.88188,3734
58235.05055,3735
56845.99287,3736
56586.85888,3737
56164.91819,3738
55848.80186,3739
53401.04841,3740
52060.3805,3741
49696.2916,3742
44192.74693,3743
38088.40033,3744
35392.81891,3745
34391.55773,3746
33712.0659,3747
33317.48578,3748
33447.73114,3749
35393.04503,3750
38424.64138,3751
43226.3083,3752
47040.28126,3753
49393.96862,3754
50443.61956,3755
49681.14154,3756
47982.52501,3757
46461.63913,3758
45427.81661,3759
44944.37118,3760
45502.21023,3761
44956.12944,3762
44168.55205,3763
42308.71167,3764
40808.17662,3765
39920.65401,3766
37130.32815,3767
38372.18144,3768
36630.60204,3769
36433.65116,3770
36979.27971,3771
37742.4361,3772
40297.1445,3773
49055.69248,3774
55522.96235,3775
58272.81266,3776
59617.55074,3777
60958.21866,3778
62294.59028,3779
61693.33611,3780
61215.7698,3781
59718.62656,3782
58256.07975,3783
56792.62845,3784
55969.32404,3785
55261.34103,3786
54934.1448,3787
52447.27252,3788
50216.82079,3789
48647.54514,3790
44832.89381,3791
40401.83825,3792
38889.0927,3793
38168.67307,3794
37925.36751,3795
38744.82788,3796
41273.75855,3797
46670.57439,3798
51623.06362,3799
54551.32294,3800
56037.38628,3801
57662.28755,3802
59202.16755,3803
58820.70241,3804
58002.37265,3805
57830.06889,3806
56800.76879,3807
55733.48045,3808
55204.58481,3809
54621.87251,3810
53704.95424,3811
51558.61931,3812
50679.01091,3813
47930.74344,3814
43836.60728,3815
36778.25867,3816
34997.78655,3817
34183.30083,3818
34003.76123,3819
34200.71211,3820
34517.05456,3821
35298.30058,3822
36996.46486,3823
40414.27487,3824
43625.63694,3825
45645.34445,3826
49212.62005,3827
48751.10829,3828
46939.65768,3829
45554.67016,3830
44619.66227,3831
44503.21025,3832
45066.92844,3833
45541.10294,3834
45875.53503,3835
46737.27991,3836
44562.4538,3837
42827.20577,3838
39837.4417,3839
42099.09805,3840
40183.85817,3841
39631.67213,3842
39838.79842,3843
40741.4711,3844
44635.49069,3845
52913.98505,3846
58461.6232,3847
60265.83796,3848
61169.86736,3849
62463.72835,3850
63392.17876,3851
63090.98637,3852
62453.10069,3853
60796.31644,3854
59573.45726,3855
58273.03878,3856
58375.92357,3857
59326.75989,3858
61449.57831,3859
58627.59558,3860
53853.74147,3861
49185.25948,3862
45065.11947,3863
43058.75307,3864
41255.4428,3865
40476.23186,3866
40995.85657,3867
42317.98261,3868
45483.89448,3869
53323.03687,3870
58461.39708,3871
60061.65123,3872
60442.21188,3873
62105.77974,3874
62924.33563,3875
61790.11565,3876
60316.48893,3877
58918.16031,3878
58032.8989,3879
58369.81831,3880
61954.05294,3881
61116.72906,3882
59113.30223,3883
55525.44967,3884
51913.85447,3885
49444.39347,3886
45577.05608,3887
42386.04485,3888
39961.12957,3889
38904.24277,3890
38736.00918,3891
38948.33625,3892
38525.49108,3893
38260.47796,3894
40591.32715,3895
43632.19443,3896
46869.56035,3897
48731.66193,3898
50707.7282,3899
50362.89458,3900
48580.16126,3901
47256.45237,3902
46903.25229,3903
49225.73503,3904
52913.30669,3905
53993.25777,3906
52868.0826,3907
50748.88212,3908
48860.77669,3909
48181.28485,3910
44518.1342,3911
39526.52614,3912
37291.09976,3913
36422.57126,3914
36049.6987,3915
36014.1978,3916
35882.3696,3917
38176.36117,3918
41903.50389,3919
45273.37637,3920
47766.58002,3921
49820.88395,3922
50193.98263,3923
49829.70265,3924
47739.67169,3925
46195.72153,3926
45471.23173,3927
45068.28516,3928
45176.59684,3929
44720.73809,3930
43703.8746,3931
41621.0795,3932
40565.77554,3933
40342.14246,3934
37614.45194,3935
34718.75397,3936
33001.14333,3937
31617.51253,3938
30916.08702,3939
30677.52999,3940
30385.1563,3941
31320.84256,3942
33836.88437,3943
37184.1448,3944
39883.57027,3945
41799.71462,3946
43847.00882,3947
43358.81486,3948
41902.37329,3949
40512.41113,3950
39169.25589,3951
39397.6375,3952
40274.08021,3953
41441.53989,3954
42056.81353,3955
41302.70196,3956
40692.62909,3957
41101.90704,3958
38074.8331,3959
35533.91805,3960
34033.83524,3961
33409.74291,3962
33580.91606,3963
34869.57628,3964
37979.63641,3965
46249.08594,3966
52437.54934,3967
54867.43927,3968
55585.82382,3969
56786.97544,3970
58053.02362,3971
57320.39349,3972
57045.65719,3973
55994.64952,3974
55103.7351,3975
53771.43364,3976
53385.89834,3977
52817.88387,3978
52534.78112,3979
50457.86515,3980
48103.04719,3981
46843.78262,3982
42834.89386,3983
39517.48132,3984
37710.10088,3985
36854.91349,3986
37219.87183,3987
37947.30119,3988
40057.00462,3989
47614.85322,3990
52712.964,3991
55085.41935,3992
55898.09611,3993
57759.74545,3994
59582.95432,3995
58883.56389,3996
58105.25743,3997
57006.31224,3998
55668.13165,3999
54167.82272,4000
54183.65115,4001
53673.29739,4002
53142.59278,4003
50746.62091,4004
48631.26447,4005
46576.5083,4006
42635.68178,4007
39542.80681,4008
37854.13958,4009
36931.5683,4010
36969.10429,4011
38038.87996,4012
40446.15785,4013
47572.34259,4014
53031.11542,4015
55450.82993,4016
56052.08411,4017
57886.37288,4018
58858.91676,4019
58300.85159,4020
58521.09287,4021
57356.34663,4022
56753.50962,4023
55659.76519,4024
55310.63528,4025
54130.06062,4026
53462.10092,4027
51429.73067,4028
49731.11415,4029
47733.56644,4030
43406.52626,4031
40244.45844,4032
38461.27288,4033
37630.05425,4034
37537.11876,4035
38541.99787,4036
41330.74089,4037
48409.21423,4038
54195.18329,4039
57067.13863,4040
57728.76695,4041
58761.00663,4042
59989.06658,4043
59448.86491,4044
58804.87399,4045
57503.77714,4046
56212.6296,4047
56098.66491,4048
55664.2876,4049
55243.47752,4050
53976.52486,4051
52350.26686,4052
49840.10419,4053
47671.60945,4054
43561.64486,4055
40144.73934,4056
38120.50942,4057
37374.76431,4058
37714.62329,4059
38571.61964,4060
41204.79182,4061
48464.38761,4062
53744.52532,4063
56512.9175,4064
57563.92517,4065
58928.10961,4066
60032.48169,4067
59402.51023,4068
58664.90545,4069
57342.10105,4070
55693.45713,4071
55163.65701,4072
54576.87455,4073
53901.679,4074
52580.0052,4075
49914.04556,4076
47938.20541,4077
45883.22312,4078
42569.65462,4079
38868.28962,4080
35927.14144,4081
34733.67791,4082
34652.50069,4083
34626.49684,4084
34472.50884,4085
36477.97076,4086
40038.91499,4087
43674.02671,4088
46556.38358,4089
48178.57141,4090
48784.80023,4091
48099.65539,4092
46275.76815,4093
44351.03122,4094
43883.64033,4095
44236.16205,4096
44440.12266,4097
44461.37798,4098
44259.00021,4099
42127.81534,4100
40730.3912,4101
39972.66171,4102
37126.71022,4103
34377.99051,4104
32181.90908,4105
31185.84867,4106
30792.17304,4107
30680.01731,4108
30481.48359,4109
31351.82105,4110
33714.77934,4111
36652.76184,4112
39703.12618,4113
41912.54871,4114
44580.09119,4115
44130.3377,4116
42017.46858,4117
40743.95843,4118
39942.81381,4119
39563.38376,4120
40761.82194,4121
42201.07835,4122
42456.82054,4123
41733.23522,4124
41056.00459,4125
41613.16529,4126
38857.88808,4127
36103.51536,4128
34812.1417,4129
33852.48667,4130
34144.63424,4131
35665.52013,4132
38696.43811,4133
46672.60947,4134
52543.82594,4135
55229.91029,4136
55657.27787,4137
57594.45143,4138
59011.54804,4139
58330.02112,4140
57687.83916,4141
56242.92973,4142
56061.80728,4143
54697.84897,4144
54646.97187,4145
54429.89628,4146
53372.55724,4147
51094.3941,4148
49165.587,4149
46237.10156,4150
41546.00752,4151
38632.21991,4152
37100.93249,4153
36196.67697,4154
36285.09005,4155
37424.5108,4156
39820.03043,4157
47409.76201,4158
53315.12266,4159
55782.7747,4160
57708.18999,4161
59246.48715,4162
60428.41853,4163
59243.99982,4164
58406.2237,4165
57870.31833,4166
56718.9132,4167
55722.62667,4168
55301.13822,4169
54926.00446,4170
54595.41642,4171
51829.05932,4172
49537.7812,4173
47233.61421,4174
43410.37031,4175
40949.728,4176
39415.50102,4177
38858.1142,4178
39071.79799,4179
39563.15764,4180
42066.98895,4181
49380.85363,4182
54986.15249,4183
58043.07432,4184
58687.29137,4185
59999.92036,4186
61389.88252,4187
59824.90316,4188
58102.09175,4189
57059.90278,4190
56262.60221,4191
54471.27632,4192
54020.84446,4193
53889.24238,4194
53606.59187,4195
51784.5136,4196
49603.80836,4197
47458.15178,4198
43670.18266,4199
40417.66668,4200
38746.1846,4201
37836.95443,4202
37907.27788,4203
38863.99333,4204
41348.15216,4205
48520.91771,4206
53687.76909,4207
56348.75408,4208
56708.05942,4209
57919.61258,4210
59368.81829,4211
58785.42763,4212
58323.91587,4213
57287.60603,4214
56514.04811,4215
54927.36118,4216
54746.01261,4217
53733.89766,4218
53299.97259,4219
51187.78183,4220
49231.84028,4221
47205.34916,4222
43231.73519,4223
40317.26921,4224
38257.08615,4225
37361.64933,4226
37506.81863,4227
38261.38244,4228
40660.06776,4229
47809.31678,4230
53315.12266,4231
55987.18755,4232
56705.79821,4233
57862.63023,4234
59012.90476,4235
58698.59739,4236
57548.7751,4237
55957.56577,4238
55196.21835,4239
53963.18375,4240
53546.44384,4241
52870.34381,4242
51902.32233,4243
49488.71307,4244
47844.81768,4245
46091.70614,4246
42927.60323,4247
39692.95076,4248
37077.41597,4249
35764.10862,4250
35204.23449,4251
35265.287,4252
35315.93797,4253
37328.86187,4254
40690.36789,4255
44773.87639,4256
47999.0318,4257
49816.58766,4258
50710.44165,4259
49541.173,4260
47357.5282,4261
46242.75457,4262
45233.57918,4263
45359.75437,4264
45469.64889,4265
44973.31459,4266
44063.40606,4267
41819.16098,4268
40271.59289,4269
39517.48132,4270
36808.78492,4271
34131.06702,4272
32502.54782,4273
31385.51299,4274
30817.04628,4275
30660.57096,4276
29892.43992,4277
30879.00327,4278
33452.02743,4279
36361.06651,4280
38938.16083,4281
40852.72235,4282
42815.67363,4283
42424.48532,4284
40810.66395,4285
39534.89259,4286
38804.97591,4287
38783.72059,4288
40022.63432,4289
41161.60283,4290
41782.30335,4291
41177.65738,4292
40972.11392,4293
41260.19133,4294
38174.77832,4295
35792.5998,4296
34472.0566,4297
33936.15123,4298
34324.17385,4299
35563.76594,4300
38901.75544,4301
46821.84894,4302
53080.63579,4303
55588.08502,4304
55720.13934,4305
57034.35117,4306
58653.59943,4307
58652.92107,4308
58182.13837,4309
57328.75994,4310
56257.17532,4311
54931.43135,4312
54140.9144,4313
53865.04749,4314
53100.30827,4315
50483.19063,4316
48503.0542,4317
46464.5787,4318
42299.44073,4319
39643.65651,4320
37860.01871,4321
36965.48637,4322
37144.57373,4323
37755.7772,4324
40192.90299,4325
47409.08365,4326
53050.10953,4327
55822.11965,4328
56734.96775,4329
58204.97654,4330
59718.62656,4331
59036.42129,4332
58370.7228,4333
57053.11916,4334
56027.6631,4335
54719.55653,4336
53825.70254,4337
53428.18286,4338
53025.68853,4339
51185.29451,4340
48816.23097,4341
46721.90372,4342
42768.64058,4343
41982.1938,4344
39916.58385,4345
39154.78418,4346
39351.73506,4347
40011.3283,4348
42848.23497,4349
50297.99802,4350
56374.30569,4351
58771.18204,4352
59308.21802,4353
60427.96629,4354
61046.40562,4355
60776.87009,4356
60196.64511,4357
59064.68634,4358
58503.6816,4359
59067.17366,4360
61992.49341,4361
61819.96354,4362
60277.3701,4363
57088.62007,4364
54547.93113,4365
52791.88003,4366
48903.96569,4367
46544.85144,4368
44640.0131,4369
43180.40585,4370
42196.55595,4371
41806.95048,4372
41165.22075,4373
41560.47923,4374
44409.37028,4375
47282.00398,4376
50068.03356,4377
51693.16095,4378
52678.36758,4379
52114.42328,4380
50700.94459,4381
49863.84683,4382
49949.54646,4383
50313.60033,4384
53354.91985,4385
56266.22014,4386
54237.46781,4387
51000.55413,4388
48086.31428,4389
48580.16126,4390
46148.46236,4391
46145.5228,4392
44899.59933,4393
44048.48211,4394
43904.89565,4395
44015.92077,4396
44431.53008,4397
44996.83111,4398
46656.10268,4399
49162.64744,4400
51741.09848,4401
53189.39971,4402
53447.17698,4403
53086.2888,4404
51552.51406,4405
50183.12885,4406
48840.87809,4407
47805.69885,4408
48790.67936,4409
52282.43074,4410
53020.03552,4411
50288.9532,4412
48611.13975,4413
48165.00418,4414
45473.26682,4415
37267.35711,4416
35763.20414,4417
35230.9167,4418
35810.91555,4419
37632.99382,4420
41278.95932,4421
48157.99445,4422
53507.09888,4423
57062.16398,4424
58098.92606,4425
59114.88507,4426
60116.37237,4427
60351.76371,4428
59883.24222,4429
58567.89979,4430
57451.76945,4431
55871.86614,4432
54878.51918,4433
54596.99926,4434
54703.04974,4435
55234.65882,4436
52950.16431,4437
50089.515,4438
46108.21293,4439
40970.07884,4440
39746.31518,4441
39130.13706,4442
39678.25293,4443
41162.05507,4444
43737.34042,4445
50255.03514,4446
55697.30118,4447
58559.30722,4448
59929.82303,4449
61305.76573,4450
61336.29198,4451
60824.35537,4452
60426.15733,4453
59210.30788,4454
58317.5845,4455
57281.95302,4456
55613.41051,4457
54789.42773,4458
53986.24803,4459
51950.93822,4460
51185.52063,4461
48005.36317,4462
43420.77185,4463
33785.55503,4464
31841.82398,4465
31081.83328,4466
30666.45009,4467
30613.76403,4468
30088.93856,4469
30976.91341,4470
32701.30766,4471
36000.63057,4472
39181.46639,4473
41054.19563,4474
42837.15507,4475
42517.42081,4476
41049.67322,4477
39853.72237,4478
39119.5094,4479
38913.73982,4480
39961.58181,4481
41555.50458,4482
40027.15673,4483
41191.45072,4484
40548.13815,4485
40920.10623,4486
37651.08345,4487
41789.08697,4488
39897.13749,4489
38881.17849,4490
38950.37133,4491
39731.16511,4492
42242.91063,4493
49378.14019,4494
55142.62781,4495
58010.28686,4496
58892.15646,4497
60313.54936,4498
61722.50564,4499
61196.77569,4500
61087.33341,4501
60235.08558,4502
59343.94504,4503
58048.72733,4504
57280.37018,4505
56563.7946,4506
55946.93812,4507
53041.51696,4508
52137.9398,4509
50132.02564,4510
45355.00584,4511
40797.09672,4512
38916.45327,4513
38013.78059,4514
38053.8039,4515
38695.53363,4516
41201.62614,4517
46477.46756,4518
51775.24266,4519
54746.9171,4520
56457.06576,4521
58316.68002,4522
59612.57609,4523
58778.19178,4524
57836.17415,4525
56700.82356,4526
55440.20228,4527
54621.87251,4528
53997.55406,4529
52724.27002,4530
51638.21369,4531
48950.54649,4532
47832.15494,4533
45604.86889,4534
42214.19334,4535
37493.47753,4536
36121.15275,4537
35445.27885,4538
35804.8103,4539
37460.0117,4540
41611.1302,4541
50030.94981,4542
55259.30595,4543
57724.9229,4544
58837.88756,4545
59948.13878,4546
61082.35876,4547
60528.36375,4548
59727.44526,4549
59034.83844,4550
57938.38057,4551
56559.95055,4552
56248.80886,4553
55977.91661,4554
56129.41729,4555
55793.8546,4556
52287.40539,4557
48381.40142,4558
44254.02556,4559
42212.38437,4560
40921.46295,4561
40105.39439,4562
40308.45052,4563
41548.49485,4564
45628.61154,4565
53491.7227,4566
58792.8896,4567
60792.02015,4568
60808.75306,4569
61638.61497,4570
62754.5192,4571
62147.38589,4572
61312.32322,4573
60053.05865,4574
58802.8389,4575
57203.71536,4576
57159.16964,4577
58195.02724,4578
59990.4233,4579
56733.3849,4580
52892.27749,4581
48719.45143,4582
44322.08781,4583
42378.13064,4584
40226.82105,4585
39103.68097,4586
38800.4535,4587
39091.92271,4588
39537.60604,4589
41447.41903,4590
44258.77409,4591
47934.36137,4592
50582.23137,4593
52193.79154,4594
52756.37912,4595
52708.21547,4596
50934.52697,4597
49637.95254,4598
49497.75788,4599
50661.1474,4600
54154.93386,4601
54243.79918,4602
51806.89952,4603
47942.95394,4604
45355.91032,4605
44277.31596,4606
41067.08449,4607
41516.15963,4608
39796.74003,4609
39149.35729,4610
39585.54356,4611
41140.79975,4612
45042.73355,4613
53532.65049,4614
60153.00387,4615
62134.04479,4616
62104.42302,4617
62104.42302,4618
63088.72516,4619
62787.08054,4620
62123.86937,4621
61286.09325,4622
61051.38026,4623
63063.39968,4624
65689.10989,4625
64893.61828,4626
63409.81615,4627
59647.62476,4628
56583.69319,4629
53657.46896,4630
49098.88148,4631
37180.97912,4632
35985.25439,4633
35289.93412,4634
35725.66815,4635
36909.18238,4636
40061.30091,4637
47202.4096,4638
53430.44407,4639
56814.56213,4640
58189.37423,4641
59229.75424,4642
60737.29901,4643
60730.28928,4644
59849.7764,4645
58558.62886,4646
57316.77556,4647
55425.95669,4648
55738.68122,4649
55293.22401,4650
54451.60384,4651
52198.76619,4652
49994.31831,4653
47465.61375,4654
43519.58647,4655
40988.39459,4656
38982.70655,4657
37947.30119,4658
38263.1914,4659
39246.81519,4660
41910.51363,4661
48650.93695,4662
54324.29805,4663
57646.68524,4664
58704.2504,4665
60370.30559,4666
61467.66794,4667
60571.77887,4668
60212.92578,4669
59512.17863,4670
58621.49033,4671
56743.3342,4672
56486.91366,4673
55702.72807,4674
54652.62488,4675
52132.96515,4676
50073.46045,4677
47922.37698,4678
44072.45087,4679
41136.9557,4680
39429.97272,4681
38716.11059,4682
38928.21153,4683
39865.93287,4684
42197.00819,4685
49171.46613,4686
54855.90713,4687
57318.13229,4688
57891.12141,4689
59534.11231,4690
60958.89702,4691
60147.8031,4692
59331.73454,4693
58877.91088,4694
58005.53833,4695
56452.54335,4696
55876.38855,4697
55558.46325,4698
55091.97684,4699
52538.85129,4700
50549.44391,4701
48075.91274,4702
44480.37209,4703
41618.8183,4704
39788.82581,4705
38722.21584,4706
38807.23711,4707
39613.5825,4708
42322.50501,4709
49264.62774,4710
54764.78061,4711
57715.65197,4712
58816.18001,4713
59894.77436,4714
61414.52964,4715
60964.09779,4716
60325.53375,4717
59122.12092,4718
58048.72733,4719
56507.03837,4720
55856.03771,4721
55103.96122,4722
54391.68193,4723
52436.19262,4724
50496.0795,4725
48544.43423,4726
44850.07896,4727
42221.42919,4728
40250.33757,4729
39110.23846,4730
39002.1529,4731
39806.01096,4732
42162.63788,4733
49325.22801,4734
55094.69029,4735
57906.72371,4736
59294.65079,4737
60776.64397,4738
61661.90537,4739
60992.58896,4740
58840.60101,4741
56548.19229,4742
55173.15407,4743
54766.58957,4744
54930.97911,4745
54388.96849,4746
52960.11361,4747
50630.39502,4748
48262.46208,4749
46604.09499,4750
43340.72522,4751
40213.70606,4752
37806.88041,4753
36676.27836,4754
36186.95379,4755
36099.89743,4756
35762.7519,4757
37946.39671,4758
41366.46792,4759
44606.7734,4760
47205.57528,4761
48823.69294,4762
50422.36424,4763
50117.55393,4764
47525.30954,4765
45947.2152,4766
45442.51444,4767
44700.61337,4768
44648.15344,4769
44605.19056,4770
43280.12495,4771
41200.72166,4772
39996.85659,4773
39691.59404,4774
37201.55608,4775
35140.69465,4776
33590.63924,4777
32565.4093,4778
32138.26784,4779
